ID,Local_ID,Language_ID,Parameter_ID,Value,Form,Segments,Comment,Source,Cognacy,Loan,Graphemes,Profile
UsoiBoroPharangsia-9-lightning-1,,UsoiBoroPharangsia,9-lightning,noukʰapʰomi,noukʰapʰomi,n ou kʰ a pʰ o m i,,Kim2011,,,,
UsoiChotoMadhuk-9-lightning-1,,UsoiChotoMadhuk,9-lightning,noukʰapʰami,noukʰapʰami,n ou kʰ a pʰ a m i,,Kim2011,,,,
GabingDolchariSapmara-9-lightning-1,,GabingDolchariSapmara,9-lightning,watəipiplao,watəipiplao,w a t əi p i p l ao,,Kim2011,,,,
NaitongLombapara-9-lightning-1,,NaitongLombapara,9-lightning,noukʰapiplago,noukʰapiplago,n ou kʰ a p i p l a g o,,Kim2011,,,,
KemaPakkhipara-9-lightning-1,,KemaPakkhipara,9-lightning,watəipipliə,watəipipliə,w a t əi p i p l iə,,Kim2011,,,,
TongpaiTongpaipara-9-lightning-1,,TongpaiTongpaipara,9-lightning,noukʰaplijo,noukʰaplijo,n ou kʰ a p l i j o,,Kim2011,,,,
AshongMildhanpara-9-lightning-1,,AshongMildhanpara,9-lightning,pʰlaŋkawə,pʰlaŋkawə,pʰ l a ŋ k a w ə,,Kim2011,,,,
DendakNoimailGutchagram-9-lightning-1,,DendakNoimailGutchagram,9-lightning,watɔipiplagʊ,watɔipiplagʊ,w a t ɔi p i p l a g ʊ,,Kim2011,,,,
KhaliBeltolipara-9-lightning-1,,KhaliBeltolipara,9-lightning,noukʰaʧiliga,noukʰaʧiliga,n ou kʰ a ʧ i l i g a,,Kim2011,,,,
UsoiRobertpara-9-lightning-1,,UsoiRobertpara,9-lightning,noukʰapʰãmi,noukʰapʰãmi,n ou kʰ a pʰ ã m i,,Kim2011,,,,
UsoiBethanipara-9-lightning-1,,UsoiBethanipara,9-lightning,noukʰapʰãmi,noukʰapʰãmi,n ou kʰ a pʰ ã m i,,Kim2011,,,,
UsoiKatchaptali-9-lightning-1,,UsoiKatchaptali,9-lightning,noukʰapʰami,noukʰapʰami,n ou kʰ a pʰ a m i,,Kim2011,,,,
AnokLaiphuKarbaripara-9-lightning-1,,AnokLaiphuKarbaripara,9-lightning,noukʰapilijo,noukʰapilijo,n ou kʰ a p i l i j o,,Kim2011,,,,
KewaKrishnaDayalpara-9-lightning-1,,KewaKrishnaDayalpara,9-lightning,noukʰapilijo,noukʰapilijo,n ou kʰ a p i l i j o,,Kim2011,,,,
PhatungJarichandrapara-9-lightning-1,,PhatungJarichandrapara,9-lightning,noukʰapiplago,noukʰapiplago,n ou kʰ a p i p l a g o,,Kim2011,,,,
DebbarmaDoluchara-9-lightning-1,,DebbarmaDoluchara,9-lightning,noukʰapʰiligo,noukʰapʰiligo,n ou kʰ a pʰ i l i g o,,Kim2011,,,,
DebbarmaSatchari-9-lightning-1,,DebbarmaSatchari,9-lightning,noukʰapʰiligo,noukʰapʰiligo,n ou kʰ a pʰ i l i g o,,Kim2011,,,,
DebbarmaKhumuling-9-lightning-1,,DebbarmaKhumuling,9-lightning,noukʰapʰiligo,noukʰapʰiligo,n ou kʰ a pʰ i l i g o,,Kim2011,,,,
MukchakBarbakpur-9-lightning-1,,MukchakBarbakpur,9-lightning,nokʰapiligu,nokʰapiligu,n o kʰ a p i l i g u,,Kim2011,,,,
RiangOldlankar-9-lightning-1,,RiangOldlankar,9-lightning,noukʰapʰami,noukʰapʰami,n ou kʰ a pʰ a m i,,Kim2011,,,,
AbengGajni-9-lightning-1,,AbengGajni,9-lightning,mɨkkʰahɛlapuŋa,mɨkkʰahɛlapuŋa,m ɨ k kʰ a h ɛ l a p u ŋ a,,Kim2011,,,,
AtongNalchapra-9-lightning-1,,AtongNalchapra,9-lightning,raŋdilɪppa,raŋdilɪppa,r a ŋ d i l ɪ pp a,,Kim2011,,,,
Bangla-10-thunder-1,,Bangla,10-thunder,mɛgʰgɔɹʤon,mɛgʰgɔɹʤon,m ɛ gʰ g ɔ ɹ ʤ o n,,Kim2011,,,,
UsoiBoroPharangsia-10-thunder-1,,UsoiBoroPharangsia,10-thunder,noukʰagrumi,noukʰagrumi,n ou kʰ a g r u m i,,Kim2011,,,,
UsoiChotoMadhuk-10-thunder-1,,UsoiChotoMadhuk,10-thunder,noukʰagrumi,noukʰagrumi,n ou kʰ a g r u m i,,Kim2011,,,,
GabingDolchariSapmara-10-thunder-1,,GabingDolchariSapmara,10-thunder,mugruŋʧoio,mugruŋʧoio,m u g r u ŋ ʧ oio,,Kim2011,,,,
NaitongLombapara-10-thunder-1,,NaitongLombapara,10-thunder,noukʰagrumu,noukʰagrumu,n ou kʰ a g r u m u,,Kim2011,,,,
KemaPakkhipara-10-thunder-1,,KemaPakkhipara,10-thunder,watəiguɾumə,watəiguɾumə,w a t əi g u ɾ u m ə,,Kim2011,,,,
TongpaiTongpaipara-10-thunder-1,,TongpaiTongpaipara,10-thunder,mogrikouo,mogrikouo,m o g r i k ouo,,Kim2011,,,,
AshongMildhanpara-10-thunder-1,,AshongMildhanpara,10-thunder,noukʰagruŋwə,noukʰagruŋwə,n ou kʰ a g r u ŋ w ə,,Kim2011,,,,
DendakNoimailGutchagram-10-thunder-1,,DendakNoimailGutchagram,10-thunder,watɔigruŋwə,watɔigruŋwə,w a t ɔi g r u ŋ w ə,,Kim2011,,,,
KhaliBeltolipara-10-thunder-1,,KhaliBeltolipara,10-thunder,noukʰagurumu,noukʰagurumu,n ou kʰ a g u r u m u,,Kim2011,,,,
UsoiRobertpara-10-thunder-1,,UsoiRobertpara,10-thunder,noukʰagrum,noukʰagrum,n ou kʰ a g r u m,,Kim2011,,,,
UsoiBethanipara-10-thunder-1,,UsoiBethanipara,10-thunder,noukʰagrũmi,noukʰagrũmi,n ou kʰ a g r ũ m i,,Kim2011,,,,
UsoiKatchaptali-10-thunder-1,,UsoiKatchaptali,10-thunder,noukʰagrumi,noukʰagrumi,n ou kʰ a g r u m i,,Kim2011,,,,
AnokLaiphuKarbaripara-10-thunder-1,,AnokLaiphuKarbaripara,10-thunder,noukʰagurumə,noukʰagurumə,n ou kʰ a g u r u m ə,,Kim2011,,,,
KewaKrishnaDayalpara-10-thunder-1,,KewaKrishnaDayalpara,10-thunder,noukʰagruŋwə,noukʰagruŋwə,n ou kʰ a g r u ŋ w ə,,Kim2011,,,,
PhatungJarichandrapara-10-thunder-1,,PhatungJarichandrapara,10-thunder,noukʰagundrijɔ,noukʰagundrijɔ,n ou kʰ a g u n d r i j ɔ,,Kim2011,,,,
DebbarmaDoluchara-10-thunder-1,,DebbarmaDoluchara,10-thunder,noukʰagurumo,noukʰagurumo,n ou kʰ a g u r u m o,,Kim2011,,,,
DebbarmaSatchari-10-thunder-1,,DebbarmaSatchari,10-thunder,noukʰagurumo,noukʰagurumo,n ou kʰ a g u r u m o,,Kim2011,,,,
DebbarmaKhumuling-10-thunder-1,,DebbarmaKhumuling,10-thunder,noukʰagurumo,noukʰagurumo,n ou kʰ a g u r u m o,,Kim2011,,,,
MukchakBarbakpur-10-thunder-1,,MukchakBarbakpur,10-thunder,nokʰagurumu,nokʰagurumu,n o kʰ a g u r u m u,,Kim2011,,,,
RiangOldlankar-10-thunder-1,,RiangOldlankar,10-thunder,watɔigruŋmi,watɔigruŋmi,w a t ɔi g r u ŋ m i,,Kim2011,,,,
AbengGajni-10-thunder-1,,AbengGajni,10-thunder,kʰɨmplɛʔtoŋa,kʰɨmplɛʔtoŋa,kʰ ɨ m p l ɛ ʔ t o ŋ a,,Kim2011,,,,
ChibokNagarSontosh-10-thunder-1,,ChibokNagarSontosh,10-thunder,kʰumprɛʔta,kʰumprɛʔta,kʰ u m p r ɛ ʔ t a,,Kim2011,,,,
AtongNalchapra-10-thunder-1,,AtongNalchapra,10-thunder,raŋkɨɾɨŋwa,raŋkɨɾɨŋwa,r a ŋ k ɨ ɾ ɨ ŋ w a,,Kim2011,,,,
Bangla-11-sea-1,,Bangla,11-sea,ʃagoɾ,ʃagoɾ,ʃ a g o ɾ,,Kim2011,,,,
Bangla-11-sea-2,,Bangla,11-sea,ʃɔmudɾo,ʃɔmudɾo,ʃ ɔ m u d ɾ o,,Kim2011,,,,
UsoiBoroPharangsia-11-sea-1,,UsoiBoroPharangsia,11-sea,ʂagɔ,ʂagɔ,ʂ a g ɔ,,Kim2011,,,,
UsoiChotoMadhuk-11-sea-1,,UsoiChotoMadhuk,11-sea,ʂɔmudri,ʂɔmudri,ʂ ɔ m u d r i,,Kim2011,,,,
GabingDolchariSapmara-11-sea-1,,GabingDolchariSapmara,11-sea,ʂagoɾ,ʂagoɾ,ʂ a g o ɾ,,Kim2011,,,,
NaitongLombapara-11-sea-1,,NaitongLombapara,11-sea,tɔigorʤa,tɔigorʤa,t ɔi g o r ʤ a,,Kim2011,,,,
KemaPakkhipara-11-sea-1,,KemaPakkhipara,11-sea,tɔigoʤa,tɔigoʤa,t ɔi g o ʤ a,,Kim2011,,,,
TongpaiTongpaipara-11-sea-1,,TongpaiTongpaipara,11-sea,ʂagoɾ,ʂagoɾ,ʂ a g o ɾ,,Kim2011,,,,
AshongMildhanpara-11-sea-1,,AshongMildhanpara,11-sea,tɔikɔtɔ,tɔikɔtɔ,t ɔi k ɔ t ɔ,,Kim2011,,,,
DendakNoimailGutchagram-11-sea-1,,DendakNoimailGutchagram,11-sea,ʂagoɾ,ʂagoɾ,ʂ a g o ɾ,,Kim2011,,,,
UsoiRobertpara-11-sea-1,,UsoiRobertpara,11-sea,ʂɔmudri,ʂɔmudri,ʂ ɔ m u d r i,,Kim2011,,,,
UsoiBethanipara-11-sea-1,,UsoiBethanipara,11-sea,dorija,dorija,d o r i j a,,Kim2011,,,,
UsoiKatchaptali-11-sea-1,,UsoiKatchaptali,11-sea,ʂagoɾ,ʂagoɾ,ʂ a g o ɾ,,Kim2011,,,,
AnokLaiphuKarbaripara-11-sea-1,,AnokLaiphuKarbaripara,11-sea,ʂagoɾ,ʂagoɾ,ʂ a g o ɾ,,Kim2011,,,,
KewaKrishnaDayalpara-11-sea-1,,KewaKrishnaDayalpara,11-sea,ʂagoɾ,ʂagoɾ,ʂ a g o ɾ,,Kim2011,,,,
PhatungJarichandrapara-11-sea-1,,PhatungJarichandrapara,11-sea,ʂagoɾ,ʂagoɾ,ʂ a g o ɾ,,Kim2011,,,,
DebbarmaDoluchara-11-sea-1,,DebbarmaDoluchara,11-sea,ʂagoɾ,ʂagoɾ,ʂ a g o ɾ,,Kim2011,,,,
DebbarmaSatchari-11-sea-1,,DebbarmaSatchari,11-sea,tʊikotor,tʊikotor,t ʊi k o t o r,,Kim2011,,,,
DebbarmaKhumuling-11-sea-1,,DebbarmaKhumuling,11-sea,tʊikotor,tʊikotor,t ʊi k o t o r,,Kim2011,,,,
MukchakBarbakpur-11-sea-1,,MukchakBarbakpur,11-sea,ʃagoɾ,ʃagoɾ,ʃ a g o ɾ,,Kim2011,,,,
MukchakBarbakpur-11-sea-2,,MukchakBarbakpur,11-sea,ʃɔmudɾo,ʃɔmudɾo,ʃ ɔ m u d ɾ o,,Kim2011,,,,
RiangOldlankar-11-sea-1,,RiangOldlankar,11-sea,ʃagoɾ,ʃagoɾ,ʃ a g o ɾ,,Kim2011,,,,
RiangOldlankar-11-sea-2,,RiangOldlankar,11-sea,ʃɔmudɾo,ʃɔmudɾo,ʃ ɔ m u d ɾ o,,Kim2011,,,,
AtongNalchapra-11-sea-1,,AtongNalchapra,11-sea,ʃagoɾ,ʃagoɾ,ʃ a g o ɾ,,Kim2011,,,,
AtongNalchapra-11-sea-2,,AtongNalchapra,11-sea,ʃɔmudɾo,ʃɔmudɾo,ʃ ɔ m u d ɾ o,,Kim2011,,,,
Bangla-12-mountain-1,,Bangla,12-mountain,pahaɽ,pahaɽ,p a h a ɽ,,Kim2011,,,,
UsoiBoroPharangsia-12-mountain-1,,UsoiBoroPharangsia,12-mountain,hapʰɔŋ,hapʰɔŋ,h a pʰ ɔ ŋ,,Kim2011,,,,
UsoiChotoMadhuk-12-mountain-1,,UsoiChotoMadhuk,12-mountain,hapʰɔŋ,hapʰɔŋ,h a pʰ ɔ ŋ,,Kim2011,,,,
GabingDolchariSapmara-12-mountain-1,,GabingDolchariSapmara,12-mountain,hapoŋ,hapoŋ,h a p o ŋ,,Kim2011,,,,
NaitongLombapara-12-mountain-1,,NaitongLombapara,12-mountain,hapoŋ,hapoŋ,h a p o ŋ,,Kim2011,,,,
KemaPakkhipara-12-mountain-1,,KemaPakkhipara,12-mountain,hapoŋ,hapoŋ,h a p o ŋ,,Kim2011,,,,
TongpaiTongpaipara-12-mountain-1,,TongpaiTongpaipara,12-mountain,hapuŋ,hapuŋ,h a p u ŋ,,Kim2011,,,,
AshongMildhanpara-12-mountain-1,,AshongMildhanpara,12-mountain,hapoŋ,hapoŋ,h a p o ŋ,,Kim2011,,,,
DendakNoimailGutchagram-12-mountain-1,,DendakNoimailGutchagram,12-mountain,hapoŋ,hapoŋ,h a p o ŋ,,Kim2011,,,,
KhaliBeltolipara-12-mountain-1,,KhaliBeltolipara,12-mountain,hapuŋ,hapuŋ,h a p u ŋ,,Kim2011,,,,
UsoiRobertpara-12-mountain-1,,UsoiRobertpara,12-mountain,hapʰɔŋ,hapʰɔŋ,h a pʰ ɔ ŋ,,Kim2011,,,,
UsoiBethanipara-12-mountain-1,,UsoiBethanipara,12-mountain,hapʰɔŋ,hapʰɔŋ,h a pʰ ɔ ŋ,,Kim2011,,,,
UsoiKatchaptali-12-mountain-1,,UsoiKatchaptali,12-mountain,hapʰɔŋ,hapʰɔŋ,h a pʰ ɔ ŋ,,Kim2011,,,,
AnokLaiphuKarbaripara-12-mountain-1,,AnokLaiphuKarbaripara,12-mountain,muin,muin,m ui n,,Kim2011,,,,
KewaKrishnaDayalpara-12-mountain-1,,KewaKrishnaDayalpara,12-mountain,moin,moin,m oi n,,Kim2011,,,,
PhatungJarichandrapara-12-mountain-1,,PhatungJarichandrapara,12-mountain,hapoŋ,hapoŋ,h a p o ŋ,,Kim2011,,,,
DebbarmaDoluchara-12-mountain-1,,DebbarmaDoluchara,12-mountain,boloŋ,boloŋ,b o l o ŋ,,Kim2011,,,,
DebbarmaSatchari-12-mountain-1,,DebbarmaSatchari,12-mountain,boloŋ,boloŋ,b o l o ŋ,,Kim2011,,,,
DebbarmaKhumuling-12-mountain-1,,DebbarmaKhumuling,12-mountain,hataikuʧu,hataikuʧu,h a t ai k u ʧ u,,Kim2011,,,,
MukchakBarbakpur-12-mountain-1,,MukchakBarbakpur,12-mountain,pahar,pahar,p a h a r,,Kim2011,,,,
RiangOldlankar-12-mountain-1,,RiangOldlankar,12-mountain,haduŋma,haduŋma,h a d u ŋ m a,,Kim2011,,,,
AbengGajni-12-mountain-1,,AbengGajni,12-mountain,haʔbri,haʔbri,h a ʔ b r i,,Kim2011,,,,
ChibokNagarSontosh-12-mountain-1,,ChibokNagarSontosh,12-mountain,haʔroŋga,haʔroŋga,h a ʔ r o ŋ g a,,Kim2011,,,,
AtongNalchapra-12-mountain-1,,AtongNalchapra,12-mountain,haʔpri,haʔpri,h a ʔ p r i,,Kim2011,,,,
Bangla-13-water-1,,Bangla,13-water,pani,pani,p a n i,,Kim2011,,,,
UsoiBoroPharangsia-13-water-1,,UsoiBoroPharangsia,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
UsoiChotoMadhuk-13-water-1,,UsoiChotoMadhuk,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
GabingDolchariSapmara-13-water-1,,GabingDolchariSapmara,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
NaitongLombapara-13-water-1,,NaitongLombapara,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
KemaPakkhipara-13-water-1,,KemaPakkhipara,13-water,təi,təi,t əi,,Kim2011,,,,
TongpaiTongpaipara-13-water-1,,TongpaiTongpaipara,13-water,təi,təi,t əi,,Kim2011,,,,
AshongMildhanpara-13-water-1,,AshongMildhanpara,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
DendakNoimailGutchagram-13-water-1,,DendakNoimailGutchagram,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
KhaliBeltolipara-13-water-1,,KhaliBeltolipara,13-water,tʊi,tʊi,t ʊi,,Kim2011,,,,
UsoiRobertpara-13-water-1,,UsoiRobertpara,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
UsoiBethanipara-13-water-1,,UsoiBethanipara,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
UsoiKatchaptali-13-water-1,,UsoiKatchaptali,13-water,toi,toi,t oi,,Kim2011,,,,
AnokLaiphuKarbaripara-13-water-1,,AnokLaiphuKarbaripara,13-water,təi,təi,t əi,,Kim2011,,,,
KewaKrishnaDayalpara-13-water-1,,KewaKrishnaDayalpara,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
PhatungJarichandrapara-13-water-1,,PhatungJarichandrapara,13-water,tɔi,tɔi,t ɔi,,Kim2011,,,,
DebbarmaDoluchara-13-water-1,,DebbarmaDoluchara,13-water,tui,tui,t ui,,Kim2011,,,,
DebbarmaSatchari-13-water-1,,DebbarmaSatchari,13-water,tʊi,tʊi,t ʊi,,Kim2011,,,,
DebbarmaKhumuling-13-water-1,,DebbarmaKhumuling,13-water,tʊi,tʊi,t ʊi,,Kim2011,,,,
MukchakBarbakpur-13-water-1,,MukchakBarbakpur,13-water,tui,tui,t ui,,Kim2011,,,,
RiangOldlankar-13-water-1,,RiangOldlankar,13-water,toi,toi,t oi,,Kim2011,,,,
AbengGajni-13-water-1,,AbengGajni,13-water,ʧʰi,ʧʰi,ʧʰ i,,Kim2011,,,,
ChibokNagarSontosh-13-water-1,,ChibokNagarSontosh,13-water,ʧʰi,ʧʰi,ʧʰ i,,Kim2011,,,,
AtongNalchapra-13-water-1,,AtongNalchapra,13-water,tɨi,tɨi,t ɨi,,Kim2011,,,,
Bangla-14-river-1,,Bangla,14-river,nodi,nodi,n o d i,,Kim2011,,,,
UsoiBoroPharangsia-14-river-1,,UsoiBoroPharangsia,14-river,tɔibu,tɔibu,t ɔi b u,,Kim2011,,,,
UsoiChotoMadhuk-14-river-1,,UsoiChotoMadhuk,14-river,tɔibu,tɔibu,t ɔi b u,,Kim2011,,,,
GabingDolchariSapmara-14-river-1,,GabingDolchariSapmara,14-river,tɔima,tɔima,t ɔi m a,,Kim2011,,,,
NaitongLombapara-14-river-1,,NaitongLombapara,14-river,tɔi,tɔi,t ɔi,,Kim2011,,,,
KemaPakkhipara-14-river-1,,KemaPakkhipara,14-river,təi,təi,t əi,,Kim2011,,,,
TongpaiTongpaipara-14-river-1,,TongpaiTongpaipara,14-river,təima,təima,t əi m a,,Kim2011,,,,
AshongMildhanpara-14-river-1,,AshongMildhanpara,14-river,tɔi,tɔi,t ɔi,,Kim2011,,,,
DendakNoimailGutchagram-14-river-1,,DendakNoimailGutchagram,14-river,tɔi,tɔi,t ɔi,,Kim2011,,,,
KhaliBeltolipara-14-river-1,,KhaliBeltolipara,14-river,tʊima,tʊima,t ʊi m a,,Kim2011,,,,
UsoiRobertpara-14-river-1,,UsoiRobertpara,14-river,tɔima,tɔima,t ɔi m a,,Kim2011,,,,
UsoiBethanipara-14-river-1,,UsoiBethanipara,14-river,tɔibu,tɔibu,t ɔi b u,,Kim2011,,,,
UsoiKatchaptali-14-river-1,,UsoiKatchaptali,14-river,tɔibu,tɔibu,t ɔi b u,,Kim2011,,,,
AnokLaiphuKarbaripara-14-river-1,,AnokLaiphuKarbaripara,14-river,təima,təima,t əi m a,,Kim2011,,,,
KewaKrishnaDayalpara-14-river-1,,KewaKrishnaDayalpara,14-river,tɔima,tɔima,t ɔi m a,,Kim2011,,,,
PhatungJarichandrapara-14-river-1,,PhatungJarichandrapara,14-river,toimia,toimia,t oi m ia,,Kim2011,,,,
DebbarmaDoluchara-14-river-1,,DebbarmaDoluchara,14-river,nodi,nodi,n o d i,,Kim2011,,,,
DebbarmaSatchari-14-river-1,,DebbarmaSatchari,14-river,tʊima,tʊima,t ʊi m a,,Kim2011,,,,
DebbarmaKhumuling-14-river-1,,DebbarmaKhumuling,14-river,tʊima,tʊima,t ʊi m a,,Kim2011,,,,
MukchakBarbakpur-14-river-1,,MukchakBarbakpur,14-river,tuima,tuima,t ui m a,,Kim2011,,,,
RiangOldlankar-14-river-1,,RiangOldlankar,14-river,toi,toi,t oi,,Kim2011,,,,
AbengGajni-14-river-1,,AbengGajni,14-river,gaŋ,gaŋ,g a ŋ,,Kim2011,,,,
ChibokNagarSontosh-14-river-1,,ChibokNagarSontosh,14-river,gaŋ,gaŋ,g a ŋ,,Kim2011,,,,
AtongNalchapra-14-river-1,,AtongNalchapra,14-river,teimuŋ,teimuŋ,t ei m u ŋ,,Kim2011,,,,
Bangla-15-soilground-1,,Bangla,15-soilground,maʈi,maʈi,m a ʈ i,,Kim2011,,,,
UsoiBoroPharangsia-15-soilground-1,,UsoiBoroPharangsia,15-soilground,ha,ha,h a,,Kim2011,,,,
UsoiChotoMadhuk-15-soilground-1,,UsoiChotoMadhuk,15-soilground,ha,ha,h a,,Kim2011,,,,
GabingDolchariSapmara-15-soilground-1,,GabingDolchariSapmara,15-soilground,ha,ha,h a,,Kim2011,,,,
NaitongLombapara-15-soilground-1,,NaitongLombapara,15-soilground,ha,ha,h a,,Kim2011,,,,
KemaPakkhipara-15-soilground-1,,KemaPakkhipara,15-soilground,ha,ha,h a,,Kim2011,,,,
TongpaiTongpaipara-15-soilground-1,,TongpaiTongpaipara,15-soilground,ha,ha,h a,,Kim2011,,,,
AshongMildhanpara-15-soilground-1,,AshongMildhanpara,15-soilground,ha,ha,h a,,Kim2011,,,,
DendakNoimailGutchagram-15-soilground-1,,DendakNoimailGutchagram,15-soilground,ha,ha,h a,,Kim2011,,,,
KhaliBeltolipara-15-soilground-1,,KhaliBeltolipara,15-soilground,ha,ha,h a,,Kim2011,,,,
UsoiRobertpara-15-soilground-1,,UsoiRobertpara,15-soilground,ha,ha,h a,,Kim2011,,,,
UsoiBethanipara-15-soilground-1,,UsoiBethanipara,15-soilground,ha,ha,h a,,Kim2011,,,,
UsoiKatchaptali-15-soilground-1,,UsoiKatchaptali,15-soilground,ha,ha,h a,,Kim2011,,,,
AnokLaiphuKarbaripara-15-soilground-1,,AnokLaiphuKarbaripara,15-soilground,ha,ha,h a,,Kim2011,,,,
KewaKrishnaDayalpara-15-soilground-1,,KewaKrishnaDayalpara,15-soilground,ha,ha,h a,,Kim2011,,,,
PhatungJarichandrapara-15-soilground-1,,PhatungJarichandrapara,15-soilground,ha,ha,h a,,Kim2011,,,,
DebbarmaDoluchara-15-soilground-1,,DebbarmaDoluchara,15-soilground,ha,ha,h a,,Kim2011,,,,
DebbarmaSatchari-15-soilground-1,,DebbarmaSatchari,15-soilground,ha,ha,h a,,Kim2011,,,,
DebbarmaKhumuling-15-soilground-1,,DebbarmaKhumuling,15-soilground,ha,ha,h a,,Kim2011,,,,
MukchakBarbakpur-15-soilground-1,,MukchakBarbakpur,15-soilground,ha,ha,h a,,Kim2011,,,,
RiangOldlankar-15-soilground-1,,RiangOldlankar,15-soilground,ha,ha,h a,,Kim2011,,,,
AbengGajni-15-soilground-1,,AbengGajni,15-soilground,haʔa,haʔa,h a ʔ a,,Kim2011,,,,
ChibokNagarSontosh-15-soilground-1,,ChibokNagarSontosh,15-soilground,haʔ,haʔ,h a ʔ,,Kim2011,,,,
AtongNalchapra-15-soilground-1,,AtongNalchapra,15-soilground,haʔ,haʔ,h a ʔ,,Kim2011,,,,
Bangla-16-mud-1,,Bangla,16-mud,kada,kada,k a d a,,Kim2011,,,,
UsoiBoroPharangsia-16-mud-1,,UsoiBoroPharangsia,16-mud,hapɛi,hapɛi,h a p ɛi,,Kim2011,,,,
UsoiChotoMadhuk-16-mud-1,,UsoiChotoMadhuk,16-mud,hapɛi,hapɛi,h a p ɛi,,Kim2011,,,,
GabingDolchariSapmara-16-mud-1,,GabingDolchariSapmara,16-mud,hapli,hapli,h a p l i,,Kim2011,,,,
NaitongLombapara-16-mud-1,,NaitongLombapara,16-mud,haplɛi,haplɛi,h a p l ɛi,,Kim2011,,,,
KemaPakkhipara-16-mud-1,,KemaPakkhipara,16-mud,haplɛi,haplɛi,h a p l ɛi,,Kim2011,,,,
TongpaiTongpaipara-16-mud-1,,TongpaiTongpaipara,16-mud,hapli,hapli,h a p l i,,Kim2011,,,,
AshongMildhanpara-16-mud-1,,AshongMildhanpara,16-mud,hakɨpɔi,hakɨpɔi,h a k ɨ p ɔi,,Kim2011,,,,
DendakNoimailGutchagram-16-mud-1,,DendakNoimailGutchagram,16-mud,hapli,hapli,h a p l i,,Kim2011,,,,
KhaliBeltolipara-16-mud-1,,KhaliBeltolipara,16-mud,haplɛ,haplɛ,h a p l ɛ,,Kim2011,,,,
UsoiRobertpara-16-mud-1,,UsoiRobertpara,16-mud,harpɛi,harpɛi,h a r p ɛi,,Kim2011,,,,
UsoiBethanipara-16-mud-1,,UsoiBethanipara,16-mud,harpɛi,harpɛi,h a r p ɛi,,Kim2011,,,,
UsoiKatchaptali-16-mud-1,,UsoiKatchaptali,16-mud,harpɛi,harpɛi,h a r p ɛi,,Kim2011,,,,
AnokLaiphuKarbaripara-16-mud-1,,AnokLaiphuKarbaripara,16-mud,haplɛk,haplɛk,h a p l ɛ k,,Kim2011,,,,
KewaKrishnaDayalpara-16-mud-1,,KewaKrishnaDayalpara,16-mud,harpɛk,harpɛk,h a r p ɛ k,,Kim2011,,,,
PhatungJarichandrapara-16-mud-1,,PhatungJarichandrapara,16-mud,hapli,hapli,h a p l i,,Kim2011,,,,
DebbarmaDoluchara-16-mud-1,,DebbarmaDoluchara,16-mud,harpɛk,harpɛk,h a r p ɛ k,,Kim2011,,,,
DebbarmaSatchari-16-mud-1,,DebbarmaSatchari,16-mud,harpɛk,harpɛk,h a r p ɛ k,,Kim2011,,,,
DebbarmaKhumuling-16-mud-1,,DebbarmaKhumuling,16-mud,harpɛk,harpɛk,h a r p ɛ k,,Kim2011,,,,
MukchakBarbakpur-16-mud-1,,MukchakBarbakpur,16-mud,haplɛk,haplɛk,h a p l ɛ k,,Kim2011,,,,
RiangOldlankar-16-mud-1,,RiangOldlankar,16-mud,harpɛi,harpɛi,h a r p ɛi,,Kim2011,,,,
AbengGajni-16-mud-1,,AbengGajni,16-mud,haʔapɛk,haʔapɛk,h a ʔ a p ɛ k,,Kim2011,,,,
ChibokNagarSontosh-16-mud-1,,ChibokNagarSontosh,16-mud,haʔpɛk,haʔpɛk,h a ʔ p ɛ k,,Kim2011,,,,
AtongNalchapra-16-mud-1,,AtongNalchapra,16-mud,doba,doba,d o b a,,Kim2011,,,,
Bangla-17-dust-1,,Bangla,17-dust,dʰula,dʰula,dʰ u l a,,Kim2011,,,,
UsoiBoroPharangsia-17-dust-1,,UsoiBoroPharangsia,17-dust,ɪnʂmu,ɪnʂmu,ɪ n ʂ m u,,Kim2011,,,,
UsoiChotoMadhuk-17-dust-1,,UsoiChotoMadhuk,17-dust,haɪnʂmu,haɪnʂmu,h aɪ n ʂ m u,,Kim2011,,,,
GabingDolchariSapmara-17-dust-1,,GabingDolchariSapmara,17-dust,hadrui,hadrui,h a d r ui,,Kim2011,,,,
NaitongLombapara-17-dust-1,,NaitongLombapara,17-dust,haduɾui,haduɾui,h a d u ɾ ui,,Kim2011,,,,
KemaPakkhipara-17-dust-1,,KemaPakkhipara,17-dust,hadrui,hadrui,h a d r ui,,Kim2011,,,,
TongpaiTongpaipara-17-dust-1,,TongpaiTongpaipara,17-dust,hadrui,hadrui,h a d r ui,,Kim2011,,,,
AshongMildhanpara-17-dust-1,,AshongMildhanpara,17-dust,hadrui,hadrui,h a d r ui,,Kim2011,,,,
