ID	CONCEPT_CODE	NAME	CONCEPTICON_ID	CONCEPTICON_NAME	SOURCE_CONCEPT	INDEX	PAGE	SOURCE_IPA	IPA	TOKENS	ALIGNMENT	DOCULECT	DOCULECT_SHORT	GLOTTOLOG	SOURCE	SOURCE_LANGID	CURATOR_COMMENT	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	DUPLICATES	COGIDS
5407	0005.:five	five	493	FIVE	five	227	133	boŋa	boŋa	b o ŋ a	b o ŋ a	AbengGajni	Abeng	aben1248	kim2011tripura	u		1 7 4 7	AXBZ	PUNA	1	1.P.C 1.U.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	0	97
5408	0005.:five	five	493	FIVE	five	227	133	baŋa	baŋa	b a ŋ a	b a ŋ a	ChibokNagarSontosh	Chibok		kim2011tripura	v		1 7 4 7	AXBZ	PANA	6	6.P.C 6.A.V 6.N.C 6.A.V	2.0 1.5 1.75 0.8	0	97
5409	0005.:five	five	493	FIVE	five	227	133	(go) baŋa	baŋa	b a ŋ a	b a ŋ a	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7 4 7	AXBZ	PANA	4	4.P.C 4.A.V 4.N.C 4.A.V	2.0 1.5 1.75 0.8	0	97
5410	0006.:six	six	1703	SIX	six	228	134	tʃʰɔi	ʧʰɔi	ʧʰ ɔi	ʧʰ ɔi - - -	Bangla	Bangla	bang1341	kim2011tripura	0		2 7	AX	CU	5	5.C.C 5.U.V	2.0 1.5	0	123
5411	0006.:six	six	1703	SIX	six	228	134	(kai̯) dɔ	dɔ	d ɔ	d ɔ - - -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		1 7	AX	TU	21	21.T.C 21.U.V	2.0 1.5	0	121
5412	0006.:six	six	1703	SIX	six	228	134	(kai̯) dɔ	dɔ	d ɔ	d ɔ - - -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		1 7	AX	TU	22	22.T.C 22.U.V	2.0 1.5	0	121
5413	0006.:six	six	1703	SIX	six	228	134	(krɨŋ) dou̯	dou̯	d ou̯	d ou̯ - - -	GabingDolchariSapmara	Gabing		kim2011tripura	c		1 7	AX	TU	11	11.T.C 11.U.V	2.0 1.5	0	121
5414	0006.:six	six	1703	SIX	six	228	134	dou̯k	dou̯k	d ou̯ k	d ou̯ - - k	NaitongLombapara	Naitong		kim2011tripura	d		1 7 1	AXN	TUK	16	16.T.C 16.U.V 16.K.c	2.0 1.5 0.8	0	121
5415	0006.:six	six	1703	SIX	six	228	134	dɔu̯	dɔu̯	d ɔu̯	d ɔu̯ - - -	KemaPakkhipara	Kema		kim2011tripura	e		1 7	AX	TU	12	12.T.C 12.U.V	2.0 1.5	0	121
5416	0006.:six	six	1703	SIX	six	228	134	dok	dok	d o k	d o - - k	TongpaiTongpaipara	Tongpai		kim2011tripura	f		1 7 1	AXN	TUK	19	19.T.C 19.U.V 19.K.c	2.0 1.5 0.8	0	121
5417	0006.:six	six	1703	SIX	six	228	134	dou̯k	dou̯k	d ou̯ k	d ou̯ - - k	AshongMildhanpara	Ashong		kim2011tripura	g		1 7 1	AXN	TUK	3	3.T.C 3.U.V 3.K.c	2.0 1.5 0.8	0	121
5418	0006.:six	six	1703	SIX	six	228	134	dou̯k	dou̯k	d ou̯ k	d ou̯ - - k	DendakNoimailGutchagram	Dendak		kim2011tripura	h		1 7 1	AXN	TUK	10	10.T.C 10.U.V 10.K.c	2.0 1.5 0.8	0	121
5419	0006.:six	six	1703	SIX	six	228	134	(krɨŋ) dou̯	dou̯	d ou̯	d ou̯ - - -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		1 7	AX	TU	24	24.T.C 24.U.V	2.0 1.5	0	121
5420	0006.:six	six	1703	SIX	six	228	134	(kai̯) dou̯	dou̯	d ou̯	d ou̯ - - -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		1 7	AX	TU	20	20.T.C 20.U.V	2.0 1.5	0	121
5421	0006.:six	six	1703	SIX	six	228	134	(kai̯) dou̯g̚	dou̯g̚	d ou̯ g̚	d ou̯ - - g̚	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		1 7 1	AXN	TUK	23	23.T.C 23.U.V 23.K.c	2.0 1.5 0.8	0	121
5422	0006.:six	six	1703	SIX	six	228	134	dok	dok	d o k	d o - - k	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		1 7 1	AXN	TUK	2	2.T.C 2.U.V 2.K.c	2.0 1.5 0.8	0	121
5423	0006.:six	six	1703	SIX	six	228	134	dou̯k	dou̯k	d ou̯ k	d ou̯ - - k	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		1 7 1	AXN	TUK	13	13.T.C 13.U.V 13.K.c	2.0 1.5 0.8	0	121
5424	0006.:six	six	1703	SIX	six	228	134	dou̯k	dou̯k	d ou̯ k	d ou̯ - - k	PhatungJarichandrapara	Phatung		kim2011tripura	o		1 7 1	AXN	TUK	17	17.T.C 17.U.V 17.K.c	2.0 1.5 0.8	0	121
5425	0006.:six	six	1703	SIX	six	228	134	(kai̯) dok	dok	d o k	d o - - k	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		1 7 1	AXN	TUK	7	7.T.C 7.U.V 7.K.c	2.0 1.5 0.8	0	121
5426	0006.:six	six	1703	SIX	six	228	134	(kai̯) dok	dok	d o k	d o - - k	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		1 7 1	AXN	TUK	9	9.T.C 9.U.V 9.K.c	2.0 1.5 0.8	0	121
5427	0006.:six	six	1703	SIX	six	228	134	dok	dok	d o k	d o - - k	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		1 7 1	AXN	TUK	8	8.T.C 8.U.V 8.K.c	2.0 1.5 0.8	0	121
5428	0006.:six	six	1703	SIX	six	228	134	(kʰrɔk) dou̯k	dou̯k	d ou̯ k	d ou̯ - - k	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		1 7 1	AXN	TUK	18	18.T.C 18.U.V 18.K.c	2.0 1.5 0.8	0	121
5429	0006.:six	six	1703	SIX	six	228	134	dok	dok	d o k	d o - - k	AbengGajni	Abeng	aben1248	kim2011tripura	u		1 7 1	AXN	TUK	1	1.T.C 1.U.V 1.K.c	2.0 1.5 0.8	0	121
5430	0006.:six	six	1703	SIX	six	228	134	dok	dok	d o k	d o - - k	ChibokNagarSontosh	Chibok		kim2011tripura	v		1 7 1	AXN	TUK	6	6.T.C 6.U.V 6.K.c	2.0 1.5 0.8	0	121
5431	0006.:six	six	1703	SIX	six	228	134	(go) koɾok̚	koɾok̚	k o ɾ o k̚	k o ɾ o k̚	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7 5 7 1	AXBYN	KURUK	4	4.K.C 4.U.V 4.R.C 4.U.V 4.K.c	2.0 1.5 1.75 1.3 0.8	0	122
5432	0007.:seven	seven	1704	SEVEN	seven	229	134	ʃat	ʃat	ʃ a t	ʃ a t -	Bangla	Bangla	bang1341	kim2011tripura	0		3 7 1	AXN	SAT	5	5.S.C 5.A.V 5.T.c	2.0 1.5 0.8	0	145
5433	0007.:seven	seven	1704	SEVEN	seven	229	134	(kai̯) ʂni	ʂni	ʂ n i	ʂ - n i	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		3 4 7	ACX	SNI	21	21.S.C 21.N.C 21.I.V	2.0 1.5 1.5	0	144
5434	0007.:seven	seven	1704	SEVEN	seven	229	134	(kai̯) ʂni	ʂni	ʂ n i	ʂ - n i	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		3 4 7	ACX	SNI	22	22.S.C 22.N.C 22.I.V	2.0 1.5 1.5	0	144
5435	0007.:seven	seven	1704	SEVEN	seven	229	134	(krɨŋ) ʂni	ʂni	ʂ n i	ʂ - n i	GabingDolchariSapmara	Gabing		kim2011tripura	c		3 4 7	ACX	SNI	11	11.S.C 11.N.C 11.I.V	2.0 1.5 1.5	1	144
5436	0007.:seven	seven	1704	SEVEN	seven	229	134	ʂɪni	ʂɪni	ʂ ɪ n i	ʂ ɪ n i	NaitongLombapara	Naitong		kim2011tripura	d		3 7 4 7	AXBZ	SINI	16	16.S.C 16.I.V 16.N.C 16.I.V	2.0 1.5 1.75 0.8	0	144
5437	0007.:seven	seven	1704	SEVEN	seven	229	134	tʃɪni	ʧɪni	ʧ ɪ n i	ʧ ɪ n i	KemaPakkhipara	Kema		kim2011tripura	e		2 7 4 7	AXBZ	CINI	12	12.C.C 12.I.V 12.N.C 12.I.V	2.0 1.5 1.75 0.8	0	144
5438	0007.:seven	seven	1704	SEVEN	seven	229	134	ʂɪni	ʂɪni	ʂ ɪ n i	ʂ ɪ n i	TongpaiTongpaipara	Tongpai		kim2011tripura	f		3 7 4 7	AXBZ	SINI	19	19.S.C 19.I.V 19.N.C 19.I.V	2.0 1.5 1.75 0.8	0	144
5439	0007.:seven	seven	1704	SEVEN	seven	229	134	ʂɪni	ʂɪni	ʂ ɪ n i	ʂ ɪ n i	AshongMildhanpara	Ashong		kim2011tripura	g		3 7 4 7	AXBZ	SINI	3	3.S.C 3.I.V 3.N.C 3.I.V	2.0 1.5 1.75 0.8	0	144
5440	0007.:seven	seven	1704	SEVEN	seven	229	134	ʂɪni	ʂɪni	ʂ ɪ n i	ʂ ɪ n i	DendakNoimailGutchagram	Dendak		kim2011tripura	h		3 7 4 7	AXBZ	SINI	10	10.S.C 10.I.V 10.N.C 10.I.V	2.0 1.5 1.75 0.8	0	144
5441	0007.:seven	seven	1704	SEVEN	seven	229	134	(kai̯) ʂni	ʂni	ʂ n i	ʂ - n i	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		3 4 7	ACX	SNI	24	24.S.C 24.N.C 24.I.V	2.0 1.5 1.5	0	144
5442	0007.:seven	seven	1704	SEVEN	seven	229	134	(kai̯) ʂni	ʂni	ʂ n i	ʂ - n i	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		3 4 7	ACX	SNI	20	20.S.C 20.N.C 20.I.V	2.0 1.5 1.5	0	144
5443	0007.:seven	seven	1704	SEVEN	seven	229	134	(kai̯) ʂni	ʂni	ʂ n i	ʂ - n i	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		3 4 7	ACX	SNI	23	23.S.C 23.N.C 23.I.V	2.0 1.5 1.5	0	144
5444	0007.:seven	seven	1704	SEVEN	seven	229	134	ʂɪni	ʂɪni	ʂ ɪ n i	ʂ ɪ n i	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		3 7 4 7	AXBZ	SINI	2	2.S.C 2.I.V 2.N.C 2.I.V	2.0 1.5 1.75 0.8	0	144
5445	0007.:seven	seven	1704	SEVEN	seven	229	134	ʂɪni	ʂɪni	ʂ ɪ n i	ʂ ɪ n i	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		3 7 4 7	AXBZ	SINI	13	13.S.C 13.I.V 13.N.C 13.I.V	2.0 1.5 1.75 0.8	0	144
5446	0007.:seven	seven	1704	SEVEN	seven	229	134	tʃɪni	ʧɪni	ʧ ɪ n i	ʧ ɪ n i	PhatungJarichandrapara	Phatung		kim2011tripura	o		2 7 4 7	AXBZ	CINI	17	17.C.C 17.I.V 17.N.C 17.I.V	2.0 1.5 1.75 0.8	0	144
5447	0007.:seven	seven	1704	SEVEN	seven	229	134	(kai̯) ʂɪni	ʂɪni	ʂ ɪ n i	ʂ ɪ n i	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		3 7 4 7	AXBZ	SINI	7	7.S.C 7.I.V 7.N.C 7.I.V	2.0 1.5 1.75 0.8	0	144
5448	0007.:seven	seven	1704	SEVEN	seven	229	134	(kai̯) ʂni	ʂni	ʂ n i	ʂ - n i	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		3 4 7	ACX	SNI	9	9.S.C 9.N.C 9.I.V	2.0 1.5 1.5	0	144
5449	0007.:seven	seven	1704	SEVEN	seven	229	134	ʂɪni	ʂɪni	ʂ ɪ n i	ʂ ɪ n i	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		3 7 4 7	AXBZ	SINI	8	8.S.C 8.I.V 8.N.C 8.I.V	2.0 1.5 1.75 0.8	0	144
5450	0007.:seven	seven	1704	SEVEN	seven	229	134	(kʰrɔk) ʂni	ʂni	ʂ n i	ʂ - n i	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		3 4 7	ACX	SNI	18	18.S.C 18.N.C 18.I.V	2.0 1.5 1.5	0	144
5451	0007.:seven	seven	1704	SEVEN	seven	229	134	sni	sni	s n i	s - n i	AbengGajni	Abeng	aben1248	kim2011tripura	u		3 4 7	ACX	SNI	1	1.S.C 1.N.C 1.I.V	2.0 1.5 1.5	0	144
5452	0007.:seven	seven	1704	SEVEN	seven	229	134	ʃini	ʃini	ʃ i n i	ʃ i n i	ChibokNagarSontosh	Chibok		kim2011tripura	v		3 7 4 7	AXBZ	SINI	6	6.S.C 6.I.V 6.N.C 6.I.V	2.0 1.5 1.75 0.8	0	144
5453	0007.:seven	seven	1704	SEVEN	seven	229	134	(go) ʃɨni	ʃɨni	ʃ ɨ n i	ʃ ɨ n i	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		3 7 4 7	AXBZ	SINI	4	4.S.C 4.I.V 4.N.C 4.I.V	2.0 1.5 1.75 0.8	0	144
5454	0008.:eight	eight	1705	EIGHT	eight	230	134	aʈ	aʈ	a ʈ	- a - ʈ - - -	Bangla	Bangla	bang1341	kim2011tripura	0		7 1	XN	AT	5	5.A.V 5.T.c	1.5 0.8	0	170
5455	0008.:eight	eight	1705	EIGHT	eight	230	134	(kai̯) tʃa	ʧa	ʧ a	ʧ a - - - - -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		2 7	AX	CA	21	21.C.C 21.A.V	2.0 1.5	1	168
5456	0008.:eight	eight	1705	EIGHT	eight	230	134	(kai̯) tʃa	ʧa	ʧ a	ʧ a - - - - -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		2 7	AX	CA	22	22.C.C 22.A.V	2.0 1.5	1	168
5457	0008.:eight	eight	1705	EIGHT	eight	230	134	(krɨŋ) tʃar	ʧar	ʧ a r	ʧ a r - - - -	GabingDolchariSapmara	Gabing		kim2011tripura	c		2 7 5	AXN	CAR	11	11.C.C 11.A.V 11.R.c	2.0 1.5 0.8	0	168
5458	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃar	ʧar	ʧ a r	ʧ a r - - - -	NaitongLombapara	Naitong		kim2011tripura	d		2 7 5	AXN	CAR	16	16.C.C 16.A.V 16.R.c	2.0 1.5 0.8	0	168
5459	0008.:eight	eight	1705	EIGHT	eight	230	134	du	du	d u	- - - d u - -	KemaPakkhipara	Kema		kim2011tripura	e		1 7	AX	TY	12	12.T.C 12.Y.V	2.0 1.5	0	171
5460	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃar	ʧar	ʧ a r	ʧ a r - - - -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		2 7 5	AXN	CAR	19	19.C.C 19.A.V 19.R.c	2.0 1.5 0.8	0	168
5461	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃa	ʧa	ʧ a	ʧ a - - - - -	AshongMildhanpara	Ashong		kim2011tripura	g		2 7	AX	CA	3	3.C.C 3.A.V	2.0 1.5	1	168
5462	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃal	ʧal	ʧ a l	ʧ a l - - - -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		2 7 5	AXN	CAL	10	10.C.C 10.A.V 10.L.c	2.0 1.5 0.8	0	168
5463	0008.:eight	eight	1705	EIGHT	eight	230	134	(kai̯) tʃa	ʧa	ʧ a	ʧ a - - - - -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		2 7	AX	CA	24	24.C.C 24.A.V	2.0 1.5	1	168
5464	0008.:eight	eight	1705	EIGHT	eight	230	134	(kai̯) tʃa	ʧa	ʧ a	ʧ a - - - - -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		2 7	AX	CA	20	20.C.C 20.A.V	2.0 1.5	1	168
5465	0008.:eight	eight	1705	EIGHT	eight	230	134	(kai̯) tʃa	ʧa	ʧ a	ʧ a - - - - -	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		2 7	AX	CA	23	23.C.C 23.A.V	2.0 1.5	1	168
5466	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃar	ʧar	ʧ a r	ʧ a r - - - -	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		2 7 5	AXN	CAR	2	2.C.C 2.A.V 2.R.c	2.0 1.5 0.8	0	168
5467	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃar	ʧar	ʧ a r	ʧ a r - - - -	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		2 7 5	AXN	CAR	13	13.C.C 13.A.V 13.R.c	2.0 1.5 0.8	0	168
5468	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃar	ʧar	ʧ a r	ʧ a r - - - -	PhatungJarichandrapara	Phatung		kim2011tripura	o		2 7 5	AXN	CAR	17	17.C.C 17.A.V 17.R.c	2.0 1.5 0.8	0	168
5469	0008.:eight	eight	1705	EIGHT	eight	230	134	(kai̯) tʃar	ʧar	ʧ a r	ʧ a r - - - -	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		2 7 5	AXN	CAR	7	7.C.C 7.A.V 7.R.c	2.0 1.5 0.8	0	168
5470	0008.:eight	eight	1705	EIGHT	eight	230	134	(kai̯) tʃar	ʧar	ʧ a r	ʧ a r - - - -	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		2 7 5	AXN	CAR	9	9.C.C 9.A.V 9.R.c	2.0 1.5 0.8	0	168
5471	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃar	ʧar	ʧ a r	ʧ a r - - - -	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		2 7 5	AXN	CAR	8	8.C.C 8.A.V 8.R.c	2.0 1.5 0.8	0	168
5472	0008.:eight	eight	1705	EIGHT	eight	230	134	(kʰrɔk) tʃai	ʧai	ʧ ai	ʧ ai - - - - -	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		2 7	AX	CA	18	18.C.C 18.A.V	2.0 1.5	0	168
5473	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃʰɛt̚	ʧʰɛt̚	ʧʰ ɛ t̚	ʧʰ ɛ - t̚ - - -	AbengGajni	Abeng	aben1248	kim2011tripura	u		2 7 1	AXN	CET	1	1.C.C 1.E.V 1.T.c	2.0 1.5 0.8	0	167
5474	0008.:eight	eight	1705	EIGHT	eight	230	134	tʃɛt̚	ʧɛt̚	ʧ ɛ t̚	ʧ ɛ - t̚ - - -	ChibokNagarSontosh	Chibok		kim2011tripura	v		2 7 1	AXN	CET	6	6.C.C 6.E.V 6.T.c	2.0 1.5 0.8	0	167
5475	0008.:eight	eight	1705	EIGHT	eight	230	134	gandanɨi	gandanɨi	g a n d a n ɨi	g a n d a n ɨi	AtongNalchapra	AtongN	aton1241	kim2011tripura	w	ten less two?	1 7 4 1 7 4 7	AXMBYBZ	KANTANI	4	4.K.C 4.A.V 4.N.c 4.T.C 4.A.V 4.N.C 4.I.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	0	169
5476	0009.:nine	nine	1483	NINE	nine	231	134	nɔi	nɔi	n ɔi	- - - - - n ɔi - - - -	Bangla	Bangla	bang1341	kim2011tripura	0		4 7	AX	NU	5	5.N.C 5.U.V	2.0 1.5	0	192
5477	0009.:nine	nine	1483	NINE	nine	231	134	(kai̯) ʂku	ʂku	ʂ k u	- ʂ - - - - - k u - -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		3 1 7	ACZ	SKY	21	21.S.C 21.K.C 21.Y.V	2.0 1.5 0.8	0	190
5478	0009.:nine	nine	1483	NINE	nine	231	134	(kai̯) ʂku	ʂku	ʂ k u	- ʂ - - - - - k u - -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		3 1 7	ACZ	SKY	22	22.S.C 22.K.C 22.Y.V	2.0 1.5 0.8	0	190
5479	0009.:nine	nine	1483	NINE	nine	231	134	ʂiku	ʂiku	ʂ i k u	- ʂ i - - - - k u - -	NaitongLombapara	Naitong		kim2011tripura	d		3 7 1 7	AXBZ	SIKY	16	16.S.C 16.I.V 16.K.C 16.Y.V	2.0 1.5 1.75 0.8	0	190
5480	0009.:nine	nine	1483	NINE	nine	231	134	tʃɪku	ʧɪku	ʧ ɪ k u	- ʧ ɪ - - - - k u - -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		2 7 1 7	AXBZ	CIKY	19	19.C.C 19.I.V 19.K.C 19.Y.V	2.0 1.5 1.75 0.8	0	190
5481	0009.:nine	nine	1483	NINE	nine	231	134	ʂkou̯	ʂkou̯	ʂ k ou̯	- ʂ - - - - - k ou̯ - -	AshongMildhanpara	Ashong		kim2011tripura	g		3 1 7	ACZ	SKU	3	3.S.C 3.K.C 3.U.V	2.0 1.5 0.8	0	190
5482	0009.:nine	nine	1483	NINE	nine	231	134	ʂkou̯k	ʂkou̯k	ʂ k ou̯ k	ʂ k ou̯ - - - - k - - -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		3 1 7 1	ACYN	SKUK	10	10.S.C 10.K.C 10.U.V 10.K.c	2.0 1.5 1.3 0.8	0	190
5483	0009.:nine	nine	1483	NINE	nine	231	134	(kai̯) ʂku	ʂku	ʂ k u	- ʂ - - - - - k u - -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		3 1 7	ACZ	SKY	24	24.S.C 24.K.C 24.Y.V	2.0 1.5 0.8	0	190
5484	0009.:nine	nine	1483	NINE	nine	231	134	(kai̯) ʂku	ʂku	ʂ k u	- ʂ - - - - - k u - -	UsoiBethanipara	UsoiB	usui1238	kim2011tripura	k		3 1 7	ACZ	SKY	20	20.S.C 20.K.C 20.Y.V	2.0 1.5 0.8	0	190
5485	0009.:nine	nine	1483	NINE	nine	231	134	(kai̯) ʂku	ʂku	ʂ k u	- ʂ - - - - - k u - -	UsoiKatchaptali	UsoiK	usui1238	kim2011tripura	l		3 1 7	ACZ	SKY	23	23.S.C 23.K.C 23.Y.V	2.0 1.5 0.8	0	190
5486	0009.:nine	nine	1483	NINE	nine	231	134	ʂɪku	ʂɪku	ʂ ɪ k u	- ʂ ɪ - - - - k u - -	AnokLaiphuKarbaripara	Anok		kim2011tripura	m		3 7 1 7	AXBZ	SIKY	2	2.S.C 2.I.V 2.K.C 2.Y.V	2.0 1.5 1.75 0.8	0	190
5487	0009.:nine	nine	1483	NINE	nine	231	134	ʂku	ʂku	ʂ k u	- ʂ - - - - - k u - -	KewaKrishnaDayalpara	Kewa		kim2011tripura	n		3 1 7	ACZ	SKY	13	13.S.C 13.K.C 13.Y.V	2.0 1.5 0.8	0	190
5488	0009.:nine	nine	1483	NINE	nine	231	134	tʃikou̯k	ʧikou̯k	ʧ i k ou̯ k	- ʧ i k ou̯ - - k - - -	PhatungJarichandrapara	Phatung		kim2011tripura	o		2 7 1 7 1	AXBYN	CIKUK	17	17.C.C 17.I.V 17.K.C 17.U.V 17.K.c	2.0 1.5 1.75 1.3 0.8	0	190
5489	0009.:nine	nine	1483	NINE	nine	231	134	(kai̯) ʂuku	ʂuku	ʂ u k u	- ʂ u - - - - k u - -	DebbarmaDoluchara	DebbarmaD	debb1238	kim2011tripura	p		3 7 1 7	AXBZ	SYKY	7	7.S.C 7.Y.V 7.K.C 7.Y.V	2.0 1.5 1.75 0.8	0	190
5490	0009.:nine	nine	1483	NINE	nine	231	134	(kai̯) ʂku	ʂku	ʂ k u	- ʂ - - - - - k u - -	DebbarmaSatchari	DebbarmaS	debb1238	kim2011tripura	q		3 1 7	ACZ	SKY	9	9.S.C 9.K.C 9.Y.V	2.0 1.5 0.8	0	190
5491	0009.:nine	nine	1483	NINE	nine	231	134	tʃuku	ʧuku	ʧ u k u	- ʧ u - - - - k u - -	DebbarmaKhumuling	DebbarmaK	debb1238	kim2011tripura	r		2 7 1 7	AXBZ	CYKY	8	8.C.C 8.Y.V 8.K.C 8.Y.V	2.0 1.5 1.75 0.8	0	190
5492	0009.:nine	nine	1483	NINE	nine	231	134	(kʰrɔk) ʂkou̯	ʂkou̯	ʂ k ou̯	- ʂ - - - - - k ou̯ - -	RiangOldlankar	RiangSIL	hala1254	kim2011tripura	t		3 1 7	ACZ	SKU	18	18.S.C 18.K.C 18.U.V	2.0 1.5 0.8	0	190
5493	0009.:nine	nine	1483	NINE	nine	231	134	ʃkʰu	ʃkʰu	ʃ kʰ u	- ʃ - - - - - kʰ u - -	AbengGajni	Abeng	aben1248	kim2011tripura	u		3 1 7	ACZ	SKY	1	1.S.C 1.K.C 1.Y.V	2.0 1.5 0.8	0	190
5494	0009.:nine	nine	1483	NINE	nine	231	134	ʃkʰu	ʃkʰu	ʃ kʰ u	- ʃ - - - - - kʰ u - -	ChibokNagarSontosh	Chibok		kim2011tripura	v		3 1 7	ACZ	SKY	6	6.S.C 6.K.C 6.Y.V	2.0 1.5 0.8	0	190
5495	0009.:nine	nine	1483	NINE	nine	231	134	gadanɨi̯ goi̯ʃ a	gadanɨi̯goi̯ʃa	g a d a n ɨi̯ g oi̯ ʃ a	- g a d a n ɨi̯ g oi̯ ʃ a	AtongNalchapra	AtongN	aton1241	kim2011tripura	w		1 7 1 7 4 7 1 7 3 7	AXBYBYBYBZ	KATANIKUSA	4	4.K.C 4.A.V 4.T.C 4.A.V 4.N.C 4.I.V 4.K.C 4.U.V 4.S.C 4.A.V	2.0 1.5 1.75 1.3 1.75 1.3 1.75 1.3 1.75 0.8	0	191
5496	0010.:ten	ten	1515	TEN	ten	232	135	dɔʃ	dɔʃ	d ɔ ʃ	d ɔ ʃ - -	Bangla	Bangla	bang1341	kim2011tripura	0		1 7 3	AXN	TUS	5	5.T.C 5.U.V 5.S.c	2.0 1.5 0.8	0	214
5497	0010.:ten	ten	1515	TEN	ten	232	135	(kai̯) tʃi	ʧi	ʧ i	ʧ i - - -	UsoiBoroPharangsia	UsoiBP	usui1238	kim2011tripura	a		2 7	AX	CI	21	21.C.C 21.I.V	2.0 1.5	0	212
5498	0010.:ten	ten	1515	TEN	ten	232	135	(kai̯) tʃi	ʧi	ʧ i	ʧ i - - -	UsoiChotoMadhuk	UsoiCM	usui1238	kim2011tripura	b		2 7	AX	CI	22	22.C.C 22.I.V	2.0 1.5	0	212
5499	0010.:ten	ten	1515	TEN	ten	232	135	tʃi	ʧi	ʧ i	ʧ i - - -	NaitongLombapara	Naitong		kim2011tripura	d		2 7	AX	CI	16	16.C.C 16.I.V	2.0 1.5	1	212
5500	0010.:ten	ten	1515	TEN	ten	232	135	tʃi	ʧi	ʧ i	ʧ i - - -	TongpaiTongpaipara	Tongpai		kim2011tripura	f		2 7	AX	CI	19	19.C.C 19.I.V	2.0 1.5	0	212
5501	0010.:ten	ten	1515	TEN	ten	232	135	tʃi	ʧi	ʧ i	ʧ i - - -	AshongMildhanpara	Ashong		kim2011tripura	g		2 7	AX	CI	3	3.C.C 3.I.V	2.0 1.5	0	212
5502	0010.:ten	ten	1515	TEN	ten	232	135	tʃi	ʧi	ʧ i	ʧ i - - -	DendakNoimailGutchagram	Dendak		kim2011tripura	h		2 7	AX	CI	10	10.C.C 10.I.V	2.0 1.5	0	212
5503	0010.:ten	ten	1515	TEN	ten	232	135	(kai̯) tʃi	ʧi	ʧ i	ʧ i - - -	UsoiRobertpara	UsoiR	usui1238	kim2011tripura	j		2 7	AX	CI	24	24.C.C 24.I.V	2.0 1.5	0	212
